Epoch,Loss,Accuracy
78,0.13483980298042297,0.95703125
79,0.10610613226890564,0.947265625
80,0.09339875727891922,0.966796875
81,0.08918718993663788,0.96484375
82,0.13287359476089478,0.951171875
83,0.08418576419353485,0.96875
84,0.10150027275085449,0.962890625
85,0.08641931414604187,0.966796875
86,0.1309642344713211,0.955078125
87,0.12503841519355774,0.947265625
88,0.12278835475444794,0.962890625
89,0.09738357365131378,0.96484375
90,0.0983537882566452,0.95703125
91,0.09259705990552902,0.970703125
92,0.17007413506507874,0.9414414414414415
93,0.12006696313619614,0.947265625
94,0.11773878335952759,0.947265625
95,0.13778698444366455,0.9609375
96,0.07973041385412216,0.96875
97,0.10566066205501556,0.951171875
98,0.10946366935968399,0.9609375
99,0.10023462772369385,0.966796875
100,0.100806824862957,0.96484375
101,0.13443201780319214,0.943359375
102,0.0951894149184227,0.955078125
103,0.10338379442691803,0.958984375
104,0.12606403231620789,0.951171875
105,0.14410154521465302,0.9453125
106,0.10204076766967773,0.951171875
107,0.08951917290687561,0.9609375
108,0.09650831669569016,0.95703125
109,0.11596802622079849,0.94921875
110,0.1456833779811859,0.931640625
111,0.1360771805047989,0.947265625
112,0.09247326850891113,0.962890625
113,0.11261972784996033,0.953125
114,0.08796035498380661,0.96484375
115,0.10587020218372345,0.947265625
116,0.10451945662498474,0.9609375
117,0.08128181844949722,0.966796875
118,0.10230356454849243,0.951171875
119,0.11339883506298065,0.955078125
120,0.11188582330942154,0.953125
121,0.12531045079231262,0.9375
122,0.09897690266370773,0.95703125
123,0.09922024607658386,0.94921875
124,0.12658795714378357,0.9453125
125,0.10471358895301819,0.970703125
126,0.08222761005163193,0.966796875
127,0.08294256776571274,0.966796875
128,0.11024611443281174,0.953125
129,0.08189291507005692,0.962890625
130,0.12491266429424286,0.955078125
131,0.07021017372608185,0.97265625
132,0.09090494364500046,0.94921875
133,0.1265799105167389,0.943359375
134,0.1060069352388382,0.94921875
135,0.10123144090175629,0.95703125
136,0.12072402238845825,0.947265625
137,0.07517559081315994,0.96484375
138,0.10157766938209534,0.954954954954955
139,0.10590178519487381,0.953125
140,0.10616234689950943,0.953125
141,0.08334508538246155,0.970703125
142,0.09151743352413177,0.966796875
143,0.15793165564537048,0.939453125
144,0.09378919750452042,0.95703125
145,0.10500727593898773,0.962890625
146,0.09904032200574875,0.958984375
147,0.09920765459537506,0.9609375
148,0.09602396190166473,0.966796875
149,0.09735763072967529,0.974609375
150,0.08000984787940979,0.962890625
151,0.12194700539112091,0.94921875
152,0.1223447173833847,0.953125
153,0.11046157032251358,0.958984375
154,0.11077132076025009,0.958984375
155,0.11325214058160782,0.958984375
156,0.13116800785064697,0.943359375
157,0.11026369780302048,0.955078125
158,0.09943349659442902,0.96484375
159,0.12413746118545532,0.94921875
160,0.07912512123584747,0.96875
161,0.08431138098239899,0.966796875
162,0.09078861773014069,0.970703125
163,0.08700914680957794,0.96875
164,0.10824087262153625,0.953125
165,0.0957958996295929,0.958984375
166,0.10690651088953018,0.955078125
167,0.1511509269475937,0.935546875
168,0.08837531507015228,0.958984375
169,0.11424735188484192,0.947265625
170,0.10740998387336731,0.94921875
171,0.1094726100564003,0.953125
172,0.09789161384105682,0.95703125
173,0.08142753690481186,0.96875
174,0.11250820010900497,0.955078125
175,0.07146048545837402,0.96875
176,0.10232944041490555,0.955078125
177,0.07690278440713882,0.96484375
178,0.11329976469278336,0.955078125
179,0.10257774591445923,0.953125
180,0.1305425465106964,0.955078125
181,0.08767557889223099,0.9609375
182,0.09681304544210434,0.9609375
183,0.08446483314037323,0.96875
184,0.09457121789455414,0.963963963963964
185,0.0840027928352356,0.962890625
186,0.11054947227239609,0.94921875
187,0.09121948480606079,0.9609375
188,0.10066431760787964,0.958984375
189,0.12431401014328003,0.94921875
190,0.07802406698465347,0.96875
191,0.11305689811706543,0.95703125
192,0.07110649347305298,0.96875
193,0.1105455756187439,0.94921875
194,0.08395653963088989,0.9609375
195,0.08725802600383759,0.966796875
196,0.10422267019748688,0.947265625
197,0.11450865864753723,0.96484375
198,0.10700667649507523,0.962890625
199,0.13597708940505981,0.947265625
200,0.11414897441864014,0.94140625
201,0.09590114653110504,0.95703125
202,0.1336362212896347,0.9453125
203,0.11751251667737961,0.94921875
204,0.09501299262046814,0.953125
205,0.1295604705810547,0.947265625
206,0.09971462935209274,0.96484375
207,0.10934770107269287,0.953125
208,0.11693324148654938,0.95703125
209,0.08244871348142624,0.96875
210,0.1235530823469162,0.9453125
211,0.13087338209152222,0.951171875
212,0.11406297981739044,0.943359375
213,0.09862032532691956,0.95703125
214,0.1294013261795044,0.943359375
215,0.10048749297857285,0.966796875
216,0.10887198150157928,0.94921875
217,0.09494275599718094,0.9609375
218,0.1045616865158081,0.958984375
219,0.08728915452957153,0.966796875
220,0.08998820185661316,0.96484375
221,0.07940123975276947,0.96484375
222,0.09345585107803345,0.953125
223,0.06468963623046875,0.974609375
224,0.11502233147621155,0.94921875
225,0.12021666020154953,0.9453125
226,0.12037664651870728,0.939453125
227,0.08624929189682007,0.966796875
228,0.10578354448080063,0.955078125
229,0.1105603501200676,0.958984375
230,0.091466024518013,0.9684684684684685
231,0.10359911620616913,0.951171875
232,0.09764599055051804,0.95703125
233,0.09590528905391693,0.958984375
234,0.08716428279876709,0.958984375
235,0.08415800333023071,0.966796875
236,0.06912819296121597,0.98046875
237,0.09544432908296585,0.974609375
238,0.10352826118469238,0.962890625
239,0.12235596030950546,0.951171875
240,0.11057073622941971,0.953125
241,0.07904120534658432,0.962890625
242,0.09345607459545135,0.958984375
243,0.11643378436565399,0.951171875
244,0.1346859633922577,0.953125
245,0.1128607839345932,0.947265625
246,0.08530660718679428,0.9609375
247,0.11695918440818787,0.947265625
248,0.08453996479511261,0.970703125
249,0.11037479341030121,0.958984375
250,0.08457525819540024,0.96875
251,0.1361270397901535,0.939453125
252,0.0847797840833664,0.962890625
253,0.1076534241437912,0.958984375
254,0.09424535930156708,0.958984375
255,0.11458352953195572,0.955078125
256,0.09749627113342285,0.962890625
257,0.13247732818126678,0.943359375
258,0.0950506404042244,0.966796875
259,0.10297506302595139,0.95703125
260,0.11017804592847824,0.94921875
261,0.09906712919473648,0.955078125
262,0.10183405876159668,0.951171875
263,0.09444764256477356,0.970703125
264,0.10482204705476761,0.955078125
265,0.06798522174358368,0.97265625
266,0.080889031291008,0.962890625
267,0.07642396539449692,0.96875
268,0.07801347970962524,0.974609375
269,0.0962677150964737,0.962890625
270,0.12603361904621124,0.939453125
271,0.08186483383178711,0.96875
272,0.10988767445087433,0.94921875
273,0.10170925408601761,0.962890625
274,0.13226348161697388,0.953125
275,0.08523042500019073,0.966796875
276,0.06333178281784058,0.9684684684684685
277,0.08903566747903824,0.970703125
278,0.13918490707874298,0.9375
279,0.09895727783441544,0.96484375
280,0.09780767560005188,0.96484375
281,0.12611772119998932,0.947265625
282,0.08080912381410599,0.9609375
283,0.0785122737288475,0.966796875
284,0.073618583381176,0.96875
285,0.11528801918029785,0.955078125
286,0.10805556923151016,0.95703125
287,0.0761294886469841,0.974609375
288,0.11361682415008545,0.955078125
289,0.10988202691078186,0.955078125
290,0.10114187002182007,0.974609375
291,0.13769207894802094,0.958984375
292,0.09127292037010193,0.966796875
293,0.07188782840967178,0.966796875
294,0.11747580766677856,0.947265625
295,0.11660611629486084,0.939453125
296,0.10302866250276566,0.94921875
297,0.09563528746366501,0.96875
298,0.07619185000658035,0.96875
299,0.10560689866542816,0.962890625
300,0.08975664526224136,0.95703125
301,0.0811048224568367,0.96484375
302,0.09735319763422012,0.953125
303,0.10472510755062103,0.962890625
304,0.09704895317554474,0.96875
305,0.1154801994562149,0.95703125
306,0.08916700631380081,0.966796875
307,0.11934997141361237,0.94921875
308,0.09899324923753738,0.95703125
309,0.08194111287593842,0.96875
310,0.09760614484548569,0.96484375
311,0.07831065356731415,0.970703125
312,0.13215911388397217,0.953125
313,0.08391366899013519,0.95703125
314,0.10882162302732468,0.95703125
315,0.08280663192272186,0.958984375
316,0.1251041293144226,0.9453125
317,0.1125088483095169,0.962890625
318,0.07468867301940918,0.96875
319,0.082090362906456,0.966796875
320,0.09847594797611237,0.9609375
321,0.07661822438240051,0.966796875
322,0.10000541061162949,0.954954954954955
323,0.08799522370100021,0.958984375
324,0.1252356320619583,0.94140625
325,0.0883011668920517,0.966796875
326,0.06560865789651871,0.97265625
327,0.12027814984321594,0.955078125
328,0.07962413132190704,0.9765625
329,0.09701121598482132,0.95703125
330,0.07960723340511322,0.96484375
331,0.1037345677614212,0.95703125
332,0.09604750573635101,0.95703125
333,0.09688594192266464,0.966796875
334,0.09443588554859161,0.953125
335,0.10548350214958191,0.953125
336,0.09922922402620316,0.958984375
337,0.08250139653682709,0.96875
338,0.0964890569448471,0.94921875
339,0.09657911956310272,0.96875
340,0.141248881816864,0.94921875
341,0.11986937373876572,0.951171875
342,0.1117129847407341,0.953125
343,0.13127963244915009,0.94140625
344,0.10369329899549484,0.958984375
345,0.08736249804496765,0.966796875
346,0.08151232451200485,0.962890625
347,0.07362829893827438,0.970703125
348,0.11117684841156006,0.955078125
349,0.09716664254665375,0.9609375
350,0.0811484232544899,0.95703125
351,0.122922383248806,0.95703125
352,0.09316737204790115,0.96484375
353,0.09618543088436127,0.95703125
354,0.0838187038898468,0.96875
355,0.08817820250988007,0.962890625
356,0.09289585053920746,0.966796875
357,0.08864077925682068,0.96484375
358,0.11937473714351654,0.958984375
359,0.07815440744161606,0.96875
360,0.09824664145708084,0.96484375
361,0.08014466613531113,0.966796875
362,0.07771796733140945,0.966796875
363,0.11598899960517883,0.947265625
364,0.10699942708015442,0.958984375
365,0.11483393609523773,0.958984375
366,0.08626880496740341,0.9609375
367,0.10918159782886505,0.94921875
368,0.07162744551897049,0.9819819819819819
369,0.09160009771585464,0.958984375
370,0.08905775845050812,0.96484375
371,0.09214923530817032,0.962890625
372,0.06722179055213928,0.96875
373,0.1319616734981537,0.9375
374,0.09002078324556351,0.966796875
375,0.11075699329376221,0.962890625
376,0.09534692764282227,0.958984375
377,0.08760441094636917,0.9609375
378,0.10832317173480988,0.958984375
379,0.0990997925400734,0.955078125
380,0.09369958192110062,0.955078125
381,0.13414685428142548,0.9375
382,0.15191909670829773,0.955078125
383,0.13028556108474731,0.955078125
384,0.09029994159936905,0.962890625
385,0.08679109811782837,0.9609375
386,0.10254043340682983,0.958984375
387,0.10217617452144623,0.951171875
388,0.09767882525920868,0.962890625
389,0.1177334189414978,0.94921875
390,0.06460300832986832,0.9765625
391,0.11270403861999512,0.951171875
392,0.0904468297958374,0.96484375
393,0.08839946240186691,0.96875
394,0.12398581951856613,0.953125
395,0.1107928454875946,0.955078125
396,0.0957140326499939,0.953125
397,0.09465616196393967,0.962890625
398,0.08728771656751633,0.96484375
399,0.11261947453022003,0.951171875
400,0.09295051544904709,0.955078125
401,0.10352280735969543,0.955078125
402,0.08854809403419495,0.966796875
403,0.0844699963927269,0.958984375
404,0.11222699284553528,0.951171875
405,0.10856051743030548,0.951171875
406,0.10441696643829346,0.9609375
407,0.08643071353435516,0.962890625
408,0.09619446098804474,0.96875
409,0.12185295671224594,0.943359375
410,0.10064608603715897,0.94921875
411,0.0875401645898819,0.958984375
412,0.08955710381269455,0.962890625
413,0.11305386573076248,0.958984375
414,0.02935788594186306,0.9864864864864865
415,0.10376189649105072,0.955078125
416,0.09293245524168015,0.95703125
417,0.12694044411182404,0.939453125
418,0.08096943795681,0.97265625
419,0.13823005557060242,0.943359375
420,0.10450112074613571,0.953125
421,0.09926792234182358,0.962890625
422,0.07982949912548065,0.96484375
423,0.08740811049938202,0.958984375
424,0.10813678801059723,0.955078125
425,0.09128187596797943,0.96875
426,0.10608036816120148,0.951171875
427,0.09889283031225204,0.9609375
428,0.1316545605659485,0.96875
429,0.10659328103065491,0.94140625
430,0.09240266680717468,0.955078125
431,0.10871601104736328,0.9609375
432,0.12154470384120941,0.943359375
433,0.08969096839427948,0.96484375
434,0.07948681712150574,0.96875
435,0.10191250592470169,0.955078125
436,0.06587903201580048,0.970703125
437,0.09732497483491898,0.966796875
438,0.10309293866157532,0.966796875
439,0.07888025790452957,0.97265625
440,0.11401499807834625,0.95703125
441,0.10751412063837051,0.9609375
442,0.08305765688419342,0.97265625
443,0.0992647334933281,0.96875
444,0.10282593965530396,0.951171875
445,0.12236291170120239,0.94921875
446,0.09667149931192398,0.95703125
447,0.11346960067749023,0.9609375
448,0.07371896505355835,0.96484375
449,0.11292941868305206,0.94921875
450,0.12265114486217499,0.962890625
451,0.08566915988922119,0.962890625
452,0.07636217772960663,0.97265625
453,0.090743787586689,0.96484375
454,0.1405337005853653,0.94140625
455,0.10201185196638107,0.953125
456,0.09682990610599518,0.966796875
457,0.1210833489894867,0.943359375
458,0.09523846954107285,0.970703125
459,0.08066962659358978,0.966796875
460,0.11241050064563751,0.9504504504504504
461,0.0867994949221611,0.96875
462,0.12392128258943558,0.94921875
463,0.09640277922153473,0.970703125
464,0.10121393203735352,0.96484375
465,0.0963640809059143,0.955078125
466,0.10672447085380554,0.955078125
467,0.10417596995830536,0.9609375
468,0.09485457837581635,0.970703125
469,0.11778570711612701,0.955078125
470,0.09090723842382431,0.966796875
471,0.09344769269227982,0.958984375
472,0.08232098817825317,0.962890625
473,0.12417255342006683,0.947265625
474,0.12378378957509995,0.958984375
475,0.08538118004798889,0.958984375
476,0.10570032894611359,0.95703125
477,0.1078091636300087,0.962890625
478,0.12177629768848419,0.943359375
479,0.09775328636169434,0.94921875
480,0.10290031880140305,0.9609375
481,0.11846982687711716,0.947265625
482,0.10233241319656372,0.9609375
483,0.08369128406047821,0.96875
484,0.08103900402784348,0.96484375
485,0.08346453309059143,0.962890625
486,0.10137251019477844,0.9609375
487,0.10644285380840302,0.955078125
488,0.07925300300121307,0.96875
489,0.08122686296701431,0.962890625
490,0.08824723958969116,0.96875
491,0.11659126728773117,0.951171875
492,0.10120541602373123,0.9609375
493,0.06811922788619995,0.96875
494,0.0743849128484726,0.970703125
495,0.06260554492473602,0.97265625
496,0.09011441469192505,0.962890625
497,0.07325879484415054,0.970703125
498,0.10540825128555298,0.958984375
499,0.08887919038534164,0.9609375
500,0.08896297216415405,0.962890625
501,0.08643622696399689,0.96484375
502,0.09721803665161133,0.96484375
503,0.10183287411928177,0.9609375
504,0.08737802505493164,0.958984375
505,0.08620942384004593,0.966796875
506,0.07744576781988144,0.9774774774774775
507,0.10659614950418472,0.95703125
508,0.1092919260263443,0.953125
509,0.11729635298252106,0.9609375
510,0.06417325139045715,0.9765625
511,0.10840017348527908,0.958984375
512,0.09560887515544891,0.95703125
513,0.08093953132629395,0.966796875
514,0.09108151495456696,0.96875
515,0.09334412217140198,0.94921875
516,0.11641006171703339,0.953125
517,0.06840460002422333,0.974609375
518,0.09516500681638718,0.95703125
519,0.1169012263417244,0.939453125
520,0.12116674333810806,0.958984375
521,0.08278471231460571,0.98046875
522,0.0843019187450409,0.958984375
523,0.11019127070903778,0.95703125
524,0.10959767550230026,0.94921875
525,0.0975155234336853,0.962890625
526,0.1422261744737625,0.958984375
527,0.12397687137126923,0.939453125
528,0.09765087068080902,0.96484375
529,0.09798945486545563,0.955078125
530,0.10628682374954224,0.955078125
531,0.08155657351016998,0.97265625
532,0.1248648539185524,0.94921875
533,0.10207907855510712,0.9609375
534,0.0941988155245781,0.958984375
535,0.11580736190080643,0.9375
536,0.08569265156984329,0.966796875
537,0.07815197110176086,0.962890625
538,0.13536900281906128,0.9453125
539,0.07104469835758209,0.97265625
540,0.0926072970032692,0.955078125
541,0.08388672024011612,0.962890625
542,0.07413925230503082,0.9765625
543,0.0823599249124527,0.96875
544,0.10438348352909088,0.96484375
545,0.08281182497739792,0.970703125
546,0.08440335094928741,0.96484375
547,0.0816640630364418,0.958984375
548,0.10869754105806351,0.953125
549,0.0900660902261734,0.958984375
550,0.09081583470106125,0.95703125
551,0.07082485407590866,0.97265625
552,0.09000129252672195,0.954954954954955
553,0.08220561593770981,0.962890625
554,0.11218225955963135,0.951171875
555,0.08345554769039154,0.974609375
556,0.07777319848537445,0.970703125
557,0.10775239020586014,0.96484375
558,0.08924004435539246,0.962890625
559,0.12604615092277527,0.94921875
560,0.06516017019748688,0.978515625
561,0.10847216099500656,0.9609375
562,0.11887635290622711,0.953125
563,0.07517660409212112,0.970703125
564,0.09728999435901642,0.953125
565,0.1183401569724083,0.94921875
566,0.09320517629384995,0.970703125
567,0.12220857292413712,0.951171875
568,0.09484229236841202,0.9609375
569,0.09873661398887634,0.9609375
570,0.12871631979942322,0.947265625
571,0.13263049721717834,0.947265625
572,0.10304022580385208,0.955078125
573,0.0886731743812561,0.95703125
574,0.11393696814775467,0.951171875
575,0.08412394672632217,0.962890625
576,0.1264435201883316,0.955078125
577,0.07282692193984985,0.9765625
578,0.1252850592136383,0.943359375
579,0.11046455800533295,0.966796875
580,0.0794404000043869,0.962890625
581,0.08741390705108643,0.96484375
582,0.11262691020965576,0.94921875
583,0.11070217192173004,0.95703125
584,0.10096114128828049,0.955078125
585,0.0949462428689003,0.9609375
586,0.10358643531799316,0.962890625
587,0.08012860268354416,0.958984375
588,0.13679960370063782,0.95703125
589,0.10565892606973648,0.958984375
590,0.11060624569654465,0.9609375
591,0.07104264944791794,0.98046875
592,0.10353892296552658,0.94921875
593,0.10639789700508118,0.953125
594,0.11796783655881882,0.951171875
595,0.11823777109384537,0.943359375
596,0.09187928587198257,0.966796875
597,0.0872754156589508,0.96484375
598,0.10646849125623703,0.9684684684684685
599,0.10146570205688477,0.951171875
600,0.12036873400211334,0.94921875
601,0.10171861946582794,0.95703125
602,0.10181084275245667,0.95703125
603,0.11603495478630066,0.958984375
604,0.08692798763513565,0.96875
605,0.14295583963394165,0.947265625
606,0.09984158724546432,0.955078125
607,0.09579440951347351,0.951171875
608,0.11171247810125351,0.94921875
609,0.07209071516990662,0.970703125
610,0.08279383182525635,0.96875
611,0.09815265238285065,0.9609375
612,0.0924253761768341,0.9609375
613,0.08967338502407074,0.9609375
614,0.09583555907011032,0.958984375
615,0.10322721302509308,0.958984375
616,0.10121951252222061,0.95703125
617,0.09206988662481308,0.9609375
618,0.08289479464292526,0.96484375
619,0.12254231423139572,0.94921875
620,0.08682089298963547,0.962890625
621,0.0964047834277153,0.96484375
622,0.09617219120264053,0.96484375
623,0.07071509212255478,0.970703125
624,0.08817008882761002,0.966796875
625,0.08918897807598114,0.962890625
626,0.09987563639879227,0.953125
627,0.10843975841999054,0.953125
628,0.06984669715166092,0.97265625
629,0.07949457317590714,0.9609375
630,0.09858326613903046,0.951171875
631,0.07547062635421753,0.970703125
632,0.058336686342954636,0.9765625
633,0.07036928087472916,0.96875
634,0.10469607263803482,0.958984375
635,0.059609927237033844,0.974609375
636,0.08115410059690475,0.96484375
637,0.08456020057201385,0.97265625
638,0.11105450987815857,0.953125
639,0.09017589688301086,0.958984375
640,0.11052103340625763,0.94921875
641,0.07707212120294571,0.974609375
642,0.11455439031124115,0.955078125
643,0.06218203902244568,0.970703125
644,0.0634688287973404,0.9684684684684685
645,0.08722635358572006,0.9609375
646,0.0892256423830986,0.966796875
647,0.09353472292423248,0.97265625
648,0.08076287806034088,0.966796875
649,0.08989347517490387,0.95703125
650,0.07858186960220337,0.97265625
651,0.08223256468772888,0.97265625
652,0.093983493745327,0.95703125
653,0.08847864717245102,0.970703125
654,0.11261097341775894,0.955078125
655,0.07465110719203949,0.974609375
656,0.10114177316427231,0.953125
657,0.09483513236045837,0.970703125
658,0.10331307351589203,0.966796875
659,0.09897471964359283,0.966796875
660,0.09541252255439758,0.953125
661,0.08319883793592453,0.95703125
662,0.0990317165851593,0.962890625
663,0.10225450247526169,0.9609375
664,0.09516994655132294,0.962890625
665,0.13560539484024048,0.9453125
666,0.08117325603961945,0.958984375
667,0.09482506662607193,0.96484375
668,0.10653302073478699,0.95703125
669,0.08484188467264175,0.96484375
670,0.09324266016483307,0.970703125
671,0.10207359492778778,0.95703125
672,0.09059357643127441,0.95703125
673,0.09811651706695557,0.970703125
674,0.08316870778799057,0.9609375
675,0.10045309364795685,0.9609375
676,0.09863244742155075,0.958984375
677,0.09783126413822174,0.951171875
678,0.10860331356525421,0.95703125
679,0.0744238868355751,0.97265625
680,0.11319739371538162,0.953125
681,0.062124691903591156,0.974609375
682,0.09236390143632889,0.966796875
683,0.09771788120269775,0.96484375
684,0.10893017798662186,0.947265625
685,0.08296366780996323,0.958984375
686,0.09677371382713318,0.95703125
687,0.08559665828943253,0.96875
688,0.08595757186412811,0.970703125
689,0.09321413934230804,0.966796875
690,0.07085583359003067,0.963963963963964
691,0.059706881642341614,0.978515625
692,0.12038933485746384,0.94921875
693,0.10063394904136658,0.955078125
694,0.08085006475448608,0.97265625
695,0.09557755291461945,0.96875
696,0.09225627034902573,0.96484375
697,0.11552675068378448,0.94921875
698,0.08977212756872177,0.970703125
699,0.08499486744403839,0.96875
700,0.09422862529754639,0.9609375
701,0.10346570611000061,0.953125
702,0.09815862774848938,0.962890625
703,0.1301565021276474,0.94921875
704,0.1098543033003807,0.953125
705,0.08457035571336746,0.962890625
706,0.09658952802419662,0.95703125
707,0.0855497419834137,0.958984375
708,0.09576065838336945,0.953125
709,0.09533154219388962,0.962890625
710,0.06443937867879868,0.970703125
711,0.09459637105464935,0.9609375
712,0.07089123874902725,0.97265625
713,0.1153269037604332,0.955078125
714,0.11429905891418457,0.955078125
715,0.08945881575345993,0.95703125
716,0.09337940067052841,0.970703125
717,0.0939527153968811,0.966796875
718,0.07514678686857224,0.96484375
719,0.10593433678150177,0.962890625
720,0.10522200167179108,0.955078125
721,0.1320745199918747,0.951171875
722,0.09008488804101944,0.966796875
723,0.08487459272146225,0.9609375
724,0.06942220032215118,0.978515625
725,0.09755013138055801,0.953125
726,0.08854427188634872,0.97265625
727,0.08848029375076294,0.966796875
728,0.08206675946712494,0.966796875
729,0.09014315903186798,0.95703125
730,0.10132721811532974,0.951171875
731,0.1066632866859436,0.958984375
732,0.09989243000745773,0.962890625
733,0.08066637068986893,0.966796875
734,0.08144024014472961,0.97265625
735,0.07188035547733307,0.96875
736,0.058386463671922684,0.9774774774774775
737,0.09111206978559494,0.955078125
738,0.08872789144515991,0.96875
739,0.10374945402145386,0.9609375
740,0.071428082883358,0.962890625
741,0.1274910867214203,0.951171875
742,0.07625114172697067,0.96875
743,0.10973414033651352,0.95703125
744,0.07909782230854034,0.966796875
745,0.09516260027885437,0.96875
746,0.11109599471092224,0.951171875
747,0.07243750989437103,0.970703125
748,0.10783762484788895,0.951171875
749,0.11568748950958252,0.947265625
750,0.09430640935897827,0.9609375
751,0.1080043688416481,0.958984375
752,0.0817510336637497,0.970703125
753,0.08882645517587662,0.962890625
754,0.11413109302520752,0.94921875
755,0.12190255522727966,0.95703125
756,0.08428552746772766,0.966796875
757,0.1381000578403473,0.9453125
758,0.0808415338397026,0.97265625
759,0.10170204192399979,0.955078125
760,0.08433951437473297,0.96484375
761,0.09336842596530914,0.958984375
762,0.09293204545974731,0.95703125
763,0.11436831951141357,0.943359375
764,0.08399004489183426,0.9609375
765,0.0938340574502945,0.95703125
766,0.09920229762792587,0.958984375
767,0.06921592354774475,0.974609375
768,0.10901451855897903,0.953125
769,0.06805840134620667,0.9765625
770,0.06833484023809433,0.96875
771,0.08010321855545044,0.9609375
772,0.08026883751153946,0.96875
773,0.08980343490839005,0.955078125
774,0.07905349880456924,0.96875
775,0.06615008413791656,0.966796875
776,0.10810695588588715,0.955078125
777,0.0932522714138031,0.96484375
778,0.10575760900974274,0.953125
779,0.09156487882137299,0.955078125
780,0.11998596042394638,0.953125
781,0.0723530575633049,0.96484375
782,0.06501804292201996,0.963963963963964
783,0.08645802736282349,0.96484375
784,0.10214578360319138,0.9453125
785,0.1214628666639328,0.958984375
786,0.07782024890184402,0.96875
787,0.11118660867214203,0.958984375
788,0.09370340406894684,0.966796875
789,0.09969156235456467,0.94921875
790,0.07250156253576279,0.970703125
791,0.09672775119543076,0.955078125
792,0.12391693145036697,0.953125
793,0.08549226820468903,0.958984375
794,0.12157974392175674,0.947265625
795,0.1172957792878151,0.947265625
796,0.11386684328317642,0.966796875
797,0.08215949684381485,0.96875
798,0.09032582491636276,0.9609375
799,0.08747245371341705,0.962890625
800,0.10549967736005783,0.943359375
801,0.10727488994598389,0.96484375
802,0.11809764802455902,0.94921875
803,0.10665056109428406,0.94921875
804,0.0800805389881134,0.96875
805,0.09362827241420746,0.96875
806,0.10960384458303452,0.943359375
807,0.08155321329832077,0.958984375
808,0.08793679624795914,0.96484375
809,0.0897650271654129,0.96484375
810,0.10163703560829163,0.955078125
811,0.11027287691831589,0.951171875
812,0.11038713157176971,0.953125
813,0.08564521372318268,0.9609375
814,0.08616387844085693,0.96484375
815,0.0755879133939743,0.974609375
816,0.09537196159362793,0.966796875
817,0.06632500141859055,0.974609375
818,0.10046353936195374,0.9765625
819,0.06710322946310043,0.974609375
820,0.0642571672797203,0.974609375
821,0.06874827295541763,0.978515625
822,0.11241073161363602,0.955078125
823,0.08339986950159073,0.962890625
824,0.07666165381669998,0.978515625
825,0.10001854598522186,0.95703125
826,0.08893854916095734,0.958984375
