Step,WeightDecay,TotalLoss,SupervisedLoss,SupervisedAccuracy
45,0.019864341244101524,36.56035614013672,36.540504455566406,83.9930534362793
90,0.031630102545022964,0.2598970830440521,0.22826696932315826,90.06076455116272
135,0.031716618686914444,0.23977957665920258,0.20806293189525604,90.9375011920929
180,0.03165137395262718,0.22803382575511932,0.19638250768184662,91.29340052604675
225,0.03158557787537575,0.2230551391839981,0.19146953523159027,91.67100787162781
270,0.031520240008831024,0.21997135877609253,0.1884511262178421,91.96180701255798
315,0.031455669552087784,0.22190235555171967,0.19044668972492218,91.67100787162781
360,0.03139033168554306,0.21827943623065948,0.18688911199569702,91.90972447395325
405,0.03132512420415878,0.22074680030345917,0.1894216537475586,91.83593988418579
450,0.03126083314418793,0.21288013458251953,0.1816193014383316,91.94878339767456
495,0.031196674332022667,0.21548064053058624,0.18428397178649902,91.9835090637207
540,0.03113320656120777,0.21130643784999847,0.18017318844795227,92.1788215637207
585,0.03106987662613392,0.21444252133369446,0.1833726018667221,92.13107824325562
630,0.031006893143057823,0.19364403188228607,0.1626371592283249,92.86024570465088
675,0.0309442151337862,0.205609530210495,0.17466531693935394,92.44357347488403
720,0.03088095784187317,0.19540093839168549,0.16451993584632874,92.90364384651184
765,0.030817195773124695,0.19842088222503662,0.1676037311553955,92.81250238418579
810,0.030754802748560905,0.19559428095817566,0.1648394912481308,92.89930462837219
855,0.0306926891207695,0.20382991433143616,0.17313724756240845,92.53906011581421
900,0.03063039481639862,0.19676794111728668,0.16613756120204926,92.81250238418579
945,0.030568161979317665,0.19775746762752533,0.1671893298625946,92.75607466697693
990,0.030506229028105736,0.18915824592113495,0.15865200757980347,93.1727409362793
1035,0.030444400385022163,0.18742206692695618,0.15697766840457916,93.1553840637207
1080,0.030383625999093056,0.19418880343437195,0.16380524635314941,92.92968511581421
1125,0.030322380363941193,0.19012336432933807,0.15980099141597748,93.32899451255798
1170,0.030261652544140816,0.18805569410324097,0.15779398381710052,93.4765636920929
1215,0.030200887471437454,0.1861332505941391,0.15593239665031433,93.20312738418579
1260,0.03014065884053707,0.1856844127178192,0.1555437445640564,93.47222447395325
1305,0.030080122873187065,0.18958152830600739,0.15950140357017517,92.98177361488342
1350,0.030020074918866158,0.18057386577129364,0.15055380761623383,93.60243082046509
1395,0.02996055781841278,0.18529318273067474,0.15533261001110077,93.31163167953491
1440,0.029902033507823944,0.17905837297439575,0.14915631711483002,93.53298544883728
1485,0.029842350631952286,0.18352679908275604,0.15368446707725525,93.32899451255798
1530,0.029783086851239204,0.18049946427345276,0.1507163643836975,93.38975548744202
1575,0.02972397767007351,0.17626453936100006,0.1465405970811844,93.9453125
1620,0.029665475711226463,0.1773790568113327,0.1477135717868805,93.57638955116272
1665,0.029607076197862625,0.1817426085472107,0.15213553607463837,93.31163167953491
1710,0.029549166560173035,0.1754397451877594,0.14589060842990875,93.74566078186035
1755,0.029490867629647255,0.17032918334007263,0.1408383548259735,94.0234363079071
1800,0.029432564973831177,0.1814592331647873,0.15202666819095612,93.50694417953491
1845,0.029375534504652023,0.18338754773139954,0.15401199460029602,93.31597089767456
1890,0.029318902641534805,0.17967340350151062,0.1503545045852661,93.61110925674438
1935,0.02926154062151909,0.17419731616973877,0.14493580162525177,93.96267533302307
1980,0.029204363003373146,0.17269723117351532,0.14349284768104553,93.78906488418579
2025,0.02914750762283802,0.17359651625156403,0.14444899559020996,93.69791746139526
2070,0.029091281816363335,0.16994166374206543,0.14085039496421814,93.81944537162781
2115,0.029035281389951706,0.17190787196159363,0.14287257194519043,93.89756917953491
2160,0.028979772701859474,0.17682696878910065,0.14784719049930573,93.49826574325562
2205,0.028923925012350082,0.170855313539505,0.14193139970302582,93.80642175674438
2250,0.028868619352579117,0.1689748615026474,0.14010626077651978,93.87586712837219
2295,0.02881406992673874,0.17234379053115845,0.1435297131538391,93.89322996139526
2340,0.028758715838193893,0.17284688353538513,0.14408817887306213,93.91927123069763
2385,0.028704555705189705,0.1732712686061859,0.14456668496131897,93.76302361488342
2430,0.02865060232579708,0.1644984632730484,0.13584788143634796,94.08420324325562
2475,0.02859671600162983,0.16691620647907257,0.13831950724124908,94.21007037162781
2520,0.02854306437075138,0.1667012870311737,0.13815821707248688,94.0625011920929
2565,0.028489822521805763,0.16896693408489227,0.14047713577747345,94.08854246139526
2610,0.02843652293086052,0.1667110025882721,0.13827450573444366,94.05816197395325
2655,0.02838350087404251,0.15934157371520996,0.13095808029174805,94.5225715637207
2700,0.028330659493803978,0.1640625,0.13573184609413147,94.35763955116272
2745,0.028278443962335587,0.1629275679588318,0.13464908301830292,94.21440958976746
2790,0.028226103633642197,0.1601000875234604,0.13187400996685028,94.46614384651184
2835,0.028174223378300667,0.15768980979919434,0.1295156031847,94.37500238418579
2880,0.028122030198574066,0.1591651886701584,0.13104312121868134,94.39235925674438
2925,0.02807048335671425,0.15475359559059143,0.1266831010580063,94.68749761581421
2970,0.028019892051815987,0.15910407900810242,0.13108417391777039,94.53125
3015,0.0279692430049181,0.15745854377746582,0.12948928773403168,94.59635615348816
3060,0.027919260784983635,0.15367498993873596,0.12575572729110718,94.61371302604675
3105,0.027868974953889847,0.15869709849357605,0.13082806766033173,94.31423544883728
3150,0.027819551527500153,0.15735866129398346,0.12953908741474152,94.50086951255798
3195,0.027769897133111954,0.15782134234905243,0.13005147874355316,94.55295205116272
3240,0.027721039950847626,0.16308587789535522,0.1353648155927658,94.140625
3285,0.02767178788781166,0.15348877012729645,0.12581698596477509,94.54861283302307
3330,0.02762293629348278,0.15929120779037476,0.1316682994365692,94.47048902511597
3375,0.027574239298701286,0.15517960488796234,0.1276053786277771,94.63541507720947
3420,0.02752571925520897,0.15616394579410553,0.12863823771476746,94.42274570465088
3465,0.027478545904159546,0.1564929336309433,0.12901441752910614,94.54861283302307
3510,0.027431178838014603,0.1521652787923813,0.12473410367965698,94.69184279441833
3555,0.027383379638195038,0.14995026588439941,0.12256689369678497,94.76996660232544
3600,0.027336854487657547,0.15734227001667023,0.13000541925430298,94.53558921813965
3645,0.02728969231247902,0.14955471456050873,0.12226501852273941,94.8437511920929
3690,0.02724306285381317,0.15299542248249054,0.12575235962867737,94.72222328186035
3735,0.027197161689400673,0.14990836381912231,0.12271123379468918,94.75694298744202
3780,0.02715083211660385,0.14817462861537933,0.12102378159761429,94.98263597488403
3825,0.027105091139674187,0.1454562097787857,0.11835111677646637,95.15190720558167
3870,0.027060125023126602,0.144674614071846,0.11761447787284851,94.84809041023254
3915,0.027015317231416702,0.1450478583574295,0.1180325523018837,95.04340291023254
3960,0.026970576494932175,0.14544826745986938,0.11847769469022751,95.04774212837219
4005,0.02692651003599167,0.14300264418125153,0.11607612669467926,95.09548544883728
4050,0.026882704347372055,0.14588035643100739,0.11899769306182861,94.99565958976746
4095,0.026838811114430428,0.1473366618156433,0.12049785256385803,94.99565958976746
4140,0.02679544873535633,0.13501253724098206,0.10821708291769028,95.45139074325562
4185,0.026752157136797905,0.14709042012691498,0.12033828347921371,94.921875
4230,0.0267095435410738,0.14081349968910217,0.11410397291183472,95.10416388511658
4275,0.02666713111102581,0.141605943441391,0.11493881046772003,95.14756798744202
4320,0.02662471868097782,0.1440064162015915,0.11738169938325882,95.06944417953491
4365,0.026582956314086914,0.14022932946681976,0.11364638060331345,95.29079794883728
4410,0.026540955528616905,0.1375647783279419,0.11102382093667984,95.24305462837219
4455,0.026500044390559196,0.13907299935817719,0.11257295310497284,95.16493082046509
4500,0.026459485292434692,0.13145005702972412,0.10499056428670883,95.56423425674438
4545,0.02641845867037773,0.13511063158512115,0.10869217664003372,95.39496302604675
4590,0.02637789212167263,0.13724109530448914,0.11086318641901016,95.26475667953491
4635,0.026338092982769012,0.1398199051618576,0.113481804728508,95.32552361488342
4680,0.02629818581044674,0.13319097459316254,0.10689278692007065,95.6250011920929
4725,0.02625838853418827,0.135222926735878,0.10896456986665726,95.44705152511597
4770,0.026219140738248825,0.13229987025260925,0.10608074069023132,95.5078125
4815,0.026180431246757507,0.13835591077804565,0.11217549443244934,95.24739384651184
4860,0.026141848415136337,0.1346588134765625,0.10851693898439407,95.43402791023254
4905,0.02610359713435173,0.13738635182380676,0.11128275841474533,95.2343761920929
4950,0.026065537706017494,0.1345187872648239,0.10845320671796799,95.33420205116272
4995,0.02602824568748474,0.13349933922290802,0.10747109353542328,95.69878578186035
5040,0.02599083073437214,0.13070780038833618,0.10471697151660919,95.38628458976746
5085,0.02595352940261364,0.1336100697517395,0.1076565757393837,95.63367962837219
5130,0.02591646835207939,0.1305244415998459,0.1046079620718956,95.69010138511658
5175,0.02588026039302349,0.14104264974594116,0.11516240239143372,95.06944417953491
5220,0.02584434114396572,0.13332456350326538,0.1074802428483963,95.52083611488342
5265,0.02580844797194004,0.13439342379570007,0.10858497768640518,95.43402791023254
5310,0.025773050263524055,0.12816688418388367,0.10239382833242416,95.66840529441833
5355,0.02573762647807598,0.1307314932346344,0.10499390214681625,95.60763835906982
5400,0.025702545419335365,0.12829633057117462,0.1025938168168068,95.65104246139526
5445,0.025668036192655563,0.12484557181596756,0.09917749464511871,95.81162929534912
5490,0.025633366778492928,0.12998634576797485,0.10435295850038528,95.62934041023254
5535,0.025599582120776176,0.1260015219449997,0.10040194541215897,95.83767652511597
5580,0.02556598372757435,0.12876243889331818,0.10319646447896957,95.58159708976746
5625,0.025532696396112442,0.12451473623514175,0.09898205101490021,95.94618082046509
5670,0.025499708950519562,0.12145765870809555,0.09595795720815659,96.05903029441833
5715,0.025466423481702805,0.1277870088815689,0.102320596575737,95.77257037162781
5760,0.02543388120830059,0.1258600950241089,0.10042620450258255,95.86371779441833
5805,0.025401897728443146,0.12324471026659012,0.09784284234046936,96.00694179534912
5850,0.02536991611123085,0.1205005943775177,0.09513068944215775,96.10677361488342
5895,0.025338441133499146,0.12343423813581467,0.09809579700231552,95.75954675674438
5940,0.025307290256023407,0.12176043540239334,0.09645316004753113,96.11111283302307
5985,0.02527616359293461,0.12517347931861877,0.09989733248949051,95.8203136920929
6030,0.025245660915970802,0.11908645927906036,0.09384079277515411,96.03732824325562
6075,0.025214986875653267,0.11609001457691193,0.09087502956390381,96.12413048744202
6120,0.02518501877784729,0.11958827078342438,0.09440324455499649,96.19357585906982
6165,0.025155216455459595,0.12100648880004883,0.09585129469633102,95.82465291023254
6210,0.025125771760940552,0.1159520372748375,0.09082625806331635,96.1718738079071
6255,0.025096336379647255,0.12163307517766953,0.09653673321008682,96.01128697395325
6300,0.025067711248993874,0.1167188435792923,0.09165113419294357,96.06770873069763
6345,0.025039026513695717,0.11459822207689285,0.08955920487642288,96.22830152511597
6390,0.025010867044329643,0.11846502870321274,0.09345415979623795,95.99392414093018
