Step,WeightDecay,TotalLoss,SupervisedLoss,SupervisedAccuracy
200,0.22158367931842804,0.3876084089279175,0.16602472960948944,92.8906261920929
205,0.22153547406196594,0.395239919424057,0.17370446026325226,92.3828125
210,0.2214871644973755,0.38699284195899963,0.16550570726394653,92.1875
215,0.22143955528736115,0.38556891679763794,0.1641293615102768,93.75
220,0.2213914692401886,0.41045403480529785,0.18906256556510925,91.75781011581421
225,0.2213435173034668,0.374116450548172,0.1527729034423828,92.96875
230,0.2212965041399002,0.37814590334892273,0.15684938430786133,92.8906261920929
235,0.22124925255775452,0.3967135548591614,0.17546431720256805,92.6953136920929
240,0.22120186686515808,0.38920456171035767,0.1680026650428772,92.81250238418579
245,0.22115513682365417,0.3821641802787781,0.1610090285539627,93.00781488418579
250,0.22110843658447266,0.3748130202293396,0.15370458364486694,92.92968511581421
255,0.22106167674064636,0.3768175542354584,0.155755877494812,92.61718988418579
260,0.22101548314094543,0.37391263246536255,0.1528971642255783,94.0625011920929
265,0.22096891701221466,0.38099828362464905,0.1600293666124344,93.39843988418579
270,0.22092249989509583,0.3595496118068695,0.13862711191177368,94.53125
275,0.22087666392326355,0.35869550704956055,0.137818843126297,94.6484386920929
280,0.22083072364330292,0.3664904236793518,0.1456596553325653,93.78906488418579
285,0.22078517079353333,0.353372186422348,0.1325870305299759,94.17968988418579
290,0.2207403928041458,0.3601871430873871,0.13944676518440247,94.49218511581421
295,0.22069506347179413,0.3642752468585968,0.14358016848564148,94.0625011920929
300,0.22064948081970215,0.3611507713794708,0.1405012607574463,93.78906488418579
305,0.22060458362102509,0.35033392906188965,0.12972934544086456,94.4531261920929
310,0.2205599993467331,0.3617286682128906,0.14116869866847992,94.49218511581421
315,0.22051572799682617,0.35503968596458435,0.13452397286891937,94.49218511581421
320,0.22047159075737,0.36757344007492065,0.14710183441638947,94.17968988418579
325,0.2204275131225586,0.3572254180908203,0.13679790496826172,94.2578136920929
330,0.2203841507434845,0.35566356778144836,0.13527940213680267,94.4140613079071
335,0.22034087777137756,0.35236743092536926,0.13202659785747528,94.6484386920929
340,0.2202979028224945,0.3492024540901184,0.1289045363664627,94.57031488418579
345,0.22025465965270996,0.3467389643192291,0.12648431956768036,94.8046863079071
350,0.22021155059337616,0.35696643590927124,0.13675488531589508,94.3359375
355,0.22016878426074982,0.3450930416584015,0.12492425739765167,94.68749761581421
360,0.22012671828269958,0.34016305208206177,0.12003634124994278,95.27343511581421
365,0.22008416056632996,0.3485163748264313,0.12843221426010132,94.6093738079071
370,0.22004108130931854,0.3485395312309265,0.12849846482276917,94.76562738418579
375,0.21999892592430115,0.3677251935005188,0.14772626757621765,93.78906488418579
380,0.21995742619037628,0.3384433090686798,0.11848589032888412,95.0390636920929
385,0.2199161797761917,0.36402812600135803,0.14411196112632751,94.17968988418579
390,0.21987441182136536,0.339916855096817,0.12004242092370987,95.27343511581421
395,0.21983325481414795,0.34054476022720337,0.12071152776479721,95.1953113079071
400,0.21979284286499023,0.34461015462875366,0.12481729686260223,94.49218511581421
405,0.21975259482860565,0.33883726596832275,0.11908469349145889,95.07812261581421
410,0.219712495803833,0.3349948823451996,0.11528235673904419,95.5078125
415,0.21967265009880066,0.33100005984306335,0.1113273873925209,95.35156488418579
420,0.2196328341960907,0.3581711947917938,0.13853836059570312,94.4140613079071
425,0.2195931375026703,0.33475691080093384,0.11516376584768295,95.1171875
430,0.21955378353595734,0.3361709415912628,0.11661715805530548,95.74218988418579
435,0.21951444447040558,0.3440931439399719,0.12457869201898575,95.07812261581421
440,0.21947534382343292,0.3321416974067688,0.11266634613275528,95.54687738418579
445,0.21943672001361847,0.3470126688480377,0.12757596373558044,94.88281011581421
450,0.21939806640148163,0.3426274359226227,0.12322933971881866,94.921875
455,0.21935996413230896,0.34331074357032776,0.12395075708627701,94.9999988079071
460,0.21932241320610046,0.3254321217536926,0.10610966384410858,95.5859363079071
465,0.21928508579730988,0.33512312173843384,0.11583802849054337,95.93750238418579
470,0.21924729645252228,0.3432365953922272,0.1239892840385437,94.9999988079071
475,0.21920976042747498,0.34459394216537476,0.12538419663906097,94.68749761581421
480,0.219172865152359,0.3461324870586395,0.1269596368074417,94.57031488418579
485,0.21913644671440125,0.3322780728340149,0.11314159631729126,95.46874761581421
490,0.21910066902637482,0.32613712549209595,0.10703648626804352,95.74218988418579
495,0.2190646380186081,0.326249361038208,0.10718470811843872,95.35156488418579
500,0.21902862191200256,0.34001898765563965,0.12099035829305649,94.88281011581421
505,0.21899275481700897,0.33662548661231995,0.11763272434473038,95.27343511581421
510,0.21895727515220642,0.31088462471961975,0.09192733466625214,96.13281488418579
515,0.21892258524894714,0.31414794921875,0.09522535651922226,96.05468511581421
520,0.21888792514801025,0.31211042404174805,0.0932224914431572,96.3671863079071
525,0.2188531905412674,0.3247060179710388,0.10585281997919083,96.09375
530,0.21881873905658722,0.31570422649383545,0.09688547253608704,95.9765613079071
535,0.21878480911254883,0.33240386843681335,0.11361902952194214,95.7812488079071
540,0.21875104308128357,0.32515382766723633,0.10640275478363037,95.3906238079071
545,0.2187177687883377,0.32464903593063354,0.10593125969171524,95.5859363079071
550,0.21868495643138885,0.3152300715446472,0.09654510766267776,96.05468511581421
555,0.21865251660346985,0.3281581401824951,0.10950561612844467,95.2343761920929
560,0.2186199426651001,0.31715720891952515,0.09853726625442505,95.74218988418579
565,0.2185874730348587,0.3194461464881897,0.1008586511015892,96.09375
570,0.21855559945106506,0.3109314739704132,0.09237585216760635,96.4062511920929
575,0.2185240536928177,0.3076966404914856,0.08917256444692612,96.4062511920929
580,0.21849247813224792,0.3149358332157135,0.09644332528114319,96.2890625
585,0.21846120059490204,0.31812524795532227,0.09966405481100082,95.8984375
590,0.2184302806854248,0.320454478263855,0.10202419757843018,95.5859363079071
595,0.21839968860149384,0.3164413571357727,0.09804163873195648,96.1718738079071
600,0.21836963295936584,0.3113738000392914,0.09300416707992554,96.13281488418579
605,0.21833989024162292,0.3149434030056,0.09660351276397705,96.2890625
610,0.21831007301807404,0.29295945167541504,0.074649378657341,97.0703125
615,0.21828055381774902,0.32397136092185974,0.1056908369064331,95.703125
620,0.21825098991394043,0.30918067693710327,0.09092969447374344,95.93750238418579
625,0.21822206676006317,0.30482128262519836,0.0865992084145546,96.64062261581421
630,0.21819357573986053,0.324709951877594,0.10651634633541107,95.6250011920929
635,0.21816477179527283,0.31202250719070435,0.09385772049427032,96.52343988418579
640,0.21813616156578064,0.31083932518959045,0.09270317107439041,95.9765613079071
645,0.21810834109783173,0.30459341406822205,0.08648510277271271,96.4062511920929
650,0.21808119118213654,0.31757983565330505,0.09949865192174911,96.24999761581421
655,0.21805398166179657,0.3260539174079895,0.10799995809793472,95.8203136920929
660,0.2180267870426178,0.30849769711494446,0.09047092497348785,96.52343988418579
665,0.21800032258033752,0.3003166615962982,0.08231636136770248,96.7968761920929
670,0.21797427535057068,0.3098520338535309,0.091877780854702,96.05468511581421
675,0.21794819831848145,0.3096546530723572,0.09170643985271454,96.2890625
680,0.21792225539684296,0.30448320508003235,0.08656094968318939,96.32812738418579
685,0.2178969383239746,0.3067625164985657,0.08886555582284927,96.13281488418579
690,0.21787221729755402,0.30365172028541565,0.08577949553728104,96.44531011581421
695,0.21784758567810059,0.31372126936912537,0.09587369114160538,95.9765613079071
700,0.21782293915748596,0.31395450234413147,0.0961315706372261,96.05468511581421
705,0.21779847145080566,0.3012831211090088,0.08348464220762253,96.71875238418579
710,0.21777458488941193,0.2927085757255554,0.07493400573730469,96.64062261581421
715,0.21775121986865997,0.2949751317501068,0.07722390443086624,96.7968761920929
720,0.21772804856300354,0.28774458169937134,0.07001654803752899,97.42187261581421
725,0.21770481765270233,0.28726157546043396,0.06955677270889282,97.5390613079071
730,0.21768181025981903,0.2957070469856262,0.07802525907754898,97.03124761581421
735,0.21765907108783722,0.2994207739830017,0.08176170289516449,96.83593511581421
740,0.21763673424720764,0.30753785371780396,0.08990111947059631,96.484375
745,0.2176147997379303,0.29599305987358093,0.07837826013565063,96.71875238418579
750,0.2175932675600052,0.29564228653907776,0.07804900407791138,96.83593511581421
755,0.21757200360298157,0.29416996240615845,0.07659796625375748,96.7968761920929
760,0.21755103766918182,0.2934633791446686,0.07591234147548676,97.03124761581421
765,0.21753022074699402,0.2933722138404846,0.07584196329116821,96.6015636920929
770,0.2175096571445465,0.2852770984172821,0.06776744872331619,97.4609375
775,0.21748943626880646,0.2882075011730194,0.07071805000305176,96.9531238079071
780,0.21746957302093506,0.2952713668346405,0.07780180871486664,96.71875238418579
785,0.21744993329048157,0.2835886478424072,0.06613869965076447,97.42187261581421
790,0.21743062138557434,0.2868554890155792,0.06942485272884369,96.91406488418579
795,0.217411607503891,0.2848644256591797,0.06745283305644989,97.50000238418579
800,0.21739287674427032,0.28925877809524536,0.07186590135097504,97.03124761581421
805,0.21737420558929443,0.2975483536720276,0.08017411828041077,96.875
810,0.21735577285289764,0.2822705805301666,0.06491480022668839,97.1484363079071
815,0.2173377275466919,0.29403647780418396,0.07669874280691147,96.71875238418579
820,0.21731987595558167,0.31097298860549927,0.0936531275510788,96.4062511920929
825,0.21730215847492218,0.29585784673690796,0.07855571806430817,96.7578113079071
830,0.21728496253490448,0.2837563455104828,0.0664714053273201,97.1484363079071
835,0.21726827323436737,0.2771855294704437,0.059917233884334564,97.69531488418579
840,0.21725192666053772,0.28995853662490845,0.07270659506320953,97.0703125
845,0.21723556518554688,0.28369712829589844,0.06646153330802917,97.03124761581421
850,0.21721932291984558,0.28364357352256775,0.06642423570156097,97.5781261920929
855,0.21720340847969055,0.29141631722450256,0.07421289384365082,96.9921886920929
860,0.217187762260437,0.2867504954338074,0.06956274062395096,97.22656011581421
865,0.21717233955860138,0.2735573351383209,0.05638498067855835,97.7734386920929
870,0.21715736389160156,0.291100412607193,0.07394303381443024,97.03124761581421
875,0.21714261174201965,0.2770155072212219,0.05987287685275078,97.22656011581421
880,0.21712815761566162,0.28510287404060364,0.06797470152378082,97.65625
885,0.2171139419078827,0.2829172909259796,0.06580332666635513,97.1875011920929
890,0.21709994971752167,0.26580533385276794,0.048705365508794785,98.1249988079071
895,0.2170863151550293,0.2830219864845276,0.06593567132949829,97.4609375
900,0.21707279980182648,0.27126625180244446,0.05419345572590828,97.7343738079071
905,0.21705952286720276,0.27801841497421265,0.06095893308520317,97.42187261581421
910,0.21704640984535217,0.29188352823257446,0.0748371109366417,97.3437488079071
915,0.21703343093395233,0.2764487862586975,0.05941537022590637,97.61718511581421
920,0.21702083945274353,0.2660275399684906,0.04900670051574707,98.28125238418579
925,0.21700862050056458,0.28035351634025574,0.06334488838911057,97.3828136920929
930,0.21699662506580353,0.2718602120876312,0.05486360937356949,97.5390613079071
935,0.21698491275310516,0.272030770778656,0.05504588037729263,97.69531488418579
940,0.21697349846363068,0.2831535339355469,0.0661800429224968,97.4609375
945,0.21696221828460693,0.28390246629714966,0.06694022566080093,97.5390613079071
950,0.21695108711719513,0.25767189264297485,0.04072079062461853,98.2421875
955,0.2169402539730072,0.2980059087276459,0.08106565475463867,96.44531011581421
960,0.21692952513694763,0.27489882707595825,0.05796927213668823,98.046875
965,0.21691913902759552,0.27574968338012695,0.058830536901950836,97.7343738079071
970,0.21690897643566132,0.279254674911499,0.06234569102525711,97.7343738079071
975,0.2168990671634674,0.27862900495529175,0.06172995641827583,97.10937738418579
980,0.21688933670520782,0.27342647314071655,0.05653715878725052,97.69531488418579
985,0.21687981486320496,0.28123193979263306,0.06435208767652512,97.50000238418579
990,0.21687057614326477,0.26689261198043823,0.05002208799123764,98.00781011581421
995,0.2168615758419037,0.2777838706970215,0.060922324657440186,97.89062738418579
1000,0.21685278415679932,0.2736967206001282,0.05684389919042587,97.7343738079071
1005,0.21684417128562927,0.2646821439266205,0.04783798009157181,98.20312261581421
1010,0.21683581173419952,0.26365596055984497,0.04682012274861336,97.89062738418579
1015,0.21682767570018768,0.291164755821228,0.07433708757162094,97.81249761581421
1020,0.2168196737766266,0.27431976795196533,0.05750011280179024,97.7343738079071
1025,0.216811865568161,0.2723705768585205,0.0555587112903595,97.9687511920929
1030,0.21680429577827454,0.28073495626449585,0.06393066048622131,98.00781011581421
1035,0.2167969048023224,0.27616268396377563,0.05936576798558235,97.7343738079071
1040,0.21678975224494934,0.27349501848220825,0.05670523643493652,97.42187261581421
1045,0.21678277850151062,0.27388322353363037,0.05710045248270035,97.7734386920929
1050,0.2167760580778122,0.26681408286094666,0.05003803223371506,97.7343738079071
1055,0.21676954627037048,0.2758188545703888,0.05904928967356682,97.89062738418579
1060,0.2167632281780243,0.2649346888065338,0.048171449452638626,98.08593988418579
1065,0.216757133603096,0.2770286202430725,0.06027146428823471,97.9687511920929
1070,0.21675117313861847,0.2660592198371887,0.04930803179740906,97.9296863079071
1075,0.21674540638923645,0.2683287560939789,0.051583386957645416,98.00781011581421
1080,0.21673980355262756,0.2664279043674469,0.049688104540109634,97.8515625
1085,0.2167343646287918,0.27524906396865845,0.05851469188928604,97.7343738079071
1090,0.2167290896177292,0.2623412013053894,0.04561208561062813,98.28125238418579
1095,0.2167239934206009,0.2804489731788635,0.06372495740652084,98.20312261581421
1100,0.21671907603740692,0.2665383517742157,0.049819283187389374,97.7734386920929
1105,0.21671433746814728,0.25902482867240906,0.042310480028390884,98.3203113079071
1110,0.21670982241630554,0.2623305916786194,0.045620791614055634,98.28125238418579
1115,0.21670547127723694,0.26029953360557556,0.04359407722949982,98.1249988079071
1120,0.21670126914978027,0.26090747117996216,0.044206224381923676,98.3203113079071
1125,0.21669721603393555,0.2639337480068207,0.04723653569817543,97.9296863079071
1130,0.21669331192970276,0.25948822498321533,0.04279489442706108,98.3593761920929
1135,0.21668954193592072,0.2829402983188629,0.0662507563829422,97.1875011920929
1140,0.21668586134910583,0.2612292468547821,0.044543392956256866,98.3203113079071
1145,0.21668238937854767,0.26405924558639526,0.047376848757267,98.6328125
1150,0.21667905151844025,0.27133843302726746,0.0546594075858593,97.9296863079071
1155,0.2166758030653,0.2751333713531494,0.05845759063959122,97.9687511920929
1160,0.21667270362377167,0.274740606546402,0.058067917823791504,98.1640636920929
1165,0.21666975319385529,0.2771126329898834,0.06044287234544754,98.1249988079071
1170,0.21666690707206726,0.2628905773162842,0.04622364789247513,98.4375
1175,0.21666422486305237,0.2740771770477295,0.05741294473409653,97.4609375
1180,0.21666169166564941,0.25743943452835083,0.04077773541212082,98.28125238418579
1185,0.216659277677536,0.25886207818984985,0.042202819138765335,98.3593761920929
1190,0.21665701270103455,0.26664334535598755,0.049986302852630615,98.28125238418579
1195,0.21665485203266144,0.2749137282371521,0.05825887247920036,97.89062738418579
1200,0.2166527956724167,0.27210602164268494,0.055453233420848846,98.1249988079071
1205,0.2166508436203003,0.2628134489059448,0.04616261273622513,98.3203113079071
1210,0.21664901077747345,0.2689755856990814,0.052326589822769165,97.8515625
1215,0.21664729714393616,0.2649456560611725,0.048298370093107224,98.3203113079071
1220,0.21664567291736603,0.26875442266464233,0.05210874602198601,97.89062738418579
1225,0.21664413809776306,0.2623733878135681,0.04572922736406326,97.89062738418579
1230,0.21664270758628845,0.249597430229187,0.03295470029115677,98.86718988418579
1235,0.2166413962841034,0.25897541642189026,0.04233398288488388,98.20312261581421
1240,0.2166401594877243,0.25680699944496155,0.04016681760549545,98.4375
1245,0.21663904190063477,0.26404842734336853,0.04740940406918526,97.9687511920929
1250,0.2166379690170288,0.2622724175453186,0.04563441872596741,98.28125238418579
1255,0.21663698554039001,0.26698583364486694,0.050348829478025436,98.6328125
1260,0.216636061668396,0.27177250385284424,0.055136434733867645,97.5390613079071
1265,0.21663525700569153,0.2558952867984772,0.03926004841923714,98.67187738418579
1270,0.21663448214530945,0.2609197199344635,0.04428524151444435,98.08593988418579
1275,0.21663376688957214,0.2758385241031647,0.05920473486185074,98.1249988079071
1280,0.2166331261396408,0.24788174033164978,0.03124859556555748,98.9453136920929
1285,0.21663257479667664,0.26646533608436584,0.04983273521065712,98.47656488418579
1290,0.21663208305835724,0.2538261115550995,0.03719402849674225,98.47656488418579
1295,0.21663162112236023,0.26141971349716187,0.04478808492422104,98.39843511581421
1300,0.216631218791008,0.2671472430229187,0.05051602050662041,97.89062738418579
1305,0.21663086116313934,0.26089152693748474,0.044260673224925995,98.28125238418579
1310,0.21663054823875427,0.2590697407722473,0.04243919253349304,98.39843511581421
1315,0.21663029491901398,0.265298992395401,0.04866866394877434,97.7343738079071
1320,0.21663010120391846,0.2722381353378296,0.05560804530978203,97.9296863079071
1325,0.21662990748882294,0.2672111392021179,0.05058123543858528,98.1640636920929
1330,0.21662969887256622,0.262815922498703,0.04618622735142708,98.08593988418579
1335,0.21662954986095428,0.2588619291782379,0.04223238304257393,98.3203113079071
1340,0.21662943065166473,0.2659672200679779,0.049337808042764664,98.08593988418579
1345,0.21662938594818115,0.25226399302482605,0.0356346070766449,98.5546886920929
1350,0.21662935614585876,0.2756311297416687,0.05900178104639053,97.89062738418579
1355,0.21662935614585876,0.27049124240875244,0.053861867636442184,97.9687511920929
1360,0.21662935614585876,0.2569277286529541,0.040298379957675934,98.828125
1365,0.21662935614585876,0.2782711088657379,0.061641741544008255,98.1640636920929
