Step,WeightDecay,TotalLoss,SupervisedLoss,SupervisedAccuracy
234,0.02002822235226631,0.08202571421861649,0.061997491866350174,98.046875
236,0.020027628168463707,0.08693064749240875,0.0669030174612999,98.046875
238,0.020027030259370804,0.07611203193664551,0.056084997951984406,97.65625
240,0.020026428624987602,0.0885688066482544,0.06854237616062164,96.484375
242,0.02002580836415291,0.06999000906944275,0.04996420443058014,98.4375
244,0.02002532035112381,0.06484194844961166,0.044816628098487854,97.65625
246,0.020024921745061874,0.06136886775493622,0.041343946009874344,98.828125
248,0.02002451941370964,0.08088745176792145,0.06086293235421181,97.265625
250,0.020024042576551437,0.06144050508737564,0.041416462510824203,98.046875
252,0.020023547112941742,0.05672138184309006,0.036697834730148315,98.4375
254,0.020023034885525703,0.07916488498449326,0.059141844511032104,97.265625
256,0.02002253755927086,0.06951797008514404,0.04949543625116348,99.609375
258,0.02002204954624176,0.04355312138795853,0.023531069979071617,99.21875
260,0.020021609961986542,0.057557083666324615,0.037535473704338074,98.828125
262,0.020021166652441025,0.041104622185230255,0.02108345553278923,99.21875
264,0.02002067118883133,0.13330546021461487,0.11328479647636414,96.09375
266,0.020020045340061188,0.07274935394525528,0.05272930860519409,98.4375
268,0.02001943439245224,0.08134996891021729,0.061330534517765045,96.875
270,0.02001890540122986,0.05008816719055176,0.03006926365196705,99.609375
272,0.020018339157104492,0.07668021321296692,0.056661881506443024,98.046875
274,0.02001781016588211,0.035229042172431946,0.01521123107522726,100.0
276,0.02001735009253025,0.06383621692657471,0.04381886124610901,98.4375
278,0.020016834139823914,0.12469673156738281,0.1046798974275589,96.484375
280,0.020016152411699295,0.07261844724416733,0.05260229483246803,98.4375
282,0.02001543901860714,0.04365536570549011,0.023639928549528122,99.21875
284,0.020014744251966476,0.06548462808132172,0.04546988010406494,98.828125
286,0.020014123991131783,0.06547671556472778,0.04546259343624115,98.046875
288,0.020013663917779922,0.06741853058338165,0.04740487039089203,97.65625
290,0.020013347268104553,0.06180602312088013,0.041792675852775574,98.4375
292,0.020012984052300453,0.042826857417821884,0.022813871502876282,98.828125
294,0.020012609660625458,0.05530313402414322,0.03529052436351776,98.828125
296,0.020012173801660538,0.07121618092060089,0.05120401084423065,98.046875
298,0.02001173421740532,0.08159901946783066,0.06158728525042534,96.875
300,0.02001129649579525,0.10369253158569336,0.08368124067783356,98.046875
302,0.020010750740766525,0.04364055022597313,0.023629799485206604,98.828125
304,0.02001025900244713,0.05034985393285751,0.030339591205120087,98.4375
306,0.02000982128083706,0.10448329895734787,0.08447347581386566,97.265625
308,0.02000933513045311,0.0315982922911644,0.011588959023356438,99.609375
310,0.020008867606520653,0.056395821273326874,0.03638695552945137,98.4375
312,0.0200083926320076,0.06139466539025307,0.04138627275824547,98.828125
314,0.02000795677304268,0.07282277941703796,0.052814822643995285,98.046875
316,0.020007509738206863,0.09313053637742996,0.0731230229139328,96.484375
318,0.02000708132982254,0.06509920954704285,0.045092131942510605,98.828125
320,0.020006701350212097,0.05158432945609093,0.03157763183116913,99.21875
322,0.02000638283789158,0.09488316625356674,0.07487678527832031,97.265625
324,0.020006023347377777,0.10844661295413971,0.08844059705734253,98.046875
326,0.02000562846660614,0.043851833790540695,0.023846205323934555,98.828125
328,0.020005226135253906,0.05981720983982086,0.03981197997927666,99.21875
330,0.020004823803901672,0.06014904007315636,0.040144216269254684,98.4375
332,0.020004378631711006,0.04990704357624054,0.029902664944529533,99.21875
334,0.020003944635391235,0.04304342716932297,0.023039480671286583,99.21875
336,0.020003527402877808,0.07894078642129898,0.058937255293130875,98.4375
338,0.020003098994493484,0.05720442533493042,0.03720132261514664,98.828125
340,0.020002711564302444,0.048889294266700745,0.02888658083975315,99.21875
342,0.020002365112304688,0.07095609605312347,0.05095372721552849,98.046875
344,0.02000207081437111,0.07592064142227173,0.05591856688261032,97.65625
346,0.020001832395792007,0.05872839689254761,0.0387265644967556,97.65625
348,0.020001627504825592,0.06824073940515518,0.04823910817503929,98.046875
350,0.020001381635665894,0.05205833911895752,0.032056957483291626,99.609375
352,0.020001119002699852,0.09319255501031876,0.07319143414497375,96.875
354,0.020000826567411423,0.05141599848866463,0.031415171921253204,99.609375
356,0.020000509917736053,0.07122613489627838,0.05122561752796173,98.046875
358,0.020000193268060684,0.07389555871486664,0.05389536917209625,96.875
360,0.01999986730515957,0.04906804487109184,0.029068179428577423,98.828125
362,0.019999543204903603,0.08412637561559677,0.06412683427333832,97.265625
364,0.019999191164970398,0.04615011066198349,0.02615092322230339,98.4375
366,0.019998878240585327,0.08247110247612,0.06247222423553467,97.65625
368,0.019998595118522644,0.06266459822654724,0.042666006833314896,98.4375
370,0.01999833807349205,0.04495389014482498,0.02495555207133293,99.21875
372,0.01999811828136444,0.07456577569246292,0.05456765741109848,98.4375
374,0.01999787613749504,0.05554359778761864,0.035545721650123596,98.4375
376,0.019997622817754745,0.05768486484885216,0.03768724575638771,98.046875
378,0.019997350871562958,0.08577881753444672,0.06578147411346436,99.21875
380,0.019997062161564827,0.05105038732290268,0.031053323298692703,99.21875
382,0.01999674364924431,0.05878186598420143,0.038785118609666824,98.828125
384,0.01999644748866558,0.03746827319264412,0.01747182384133339,99.609375
386,0.019996192306280136,0.04977021366357803,0.029774025082588196,98.4375
388,0.01999596133828163,0.05887441337108612,0.03887845203280449,98.828125
390,0.019995754584670067,0.0592067688703537,0.03921101614832878,98.828125
392,0.01999557390809059,0.05585964024066925,0.03586407005786896,98.4375
394,0.01999543234705925,0.03790148347616196,0.017906052991747856,99.21875
396,0.01999529078602791,0.06489481031894684,0.04489951953291893,99.21875
398,0.019995151087641716,0.06638647615909576,0.0463913232088089,97.65625
400,0.01999499835073948,0.05251571163535118,0.03252071142196655,98.828125
402,0.0199948251247406,0.08247958868741989,0.06248476356267929,97.65625
404,0.019994646310806274,0.07193660736083984,0.05194196105003357,98.4375
406,0.01999446377158165,0.044247522950172424,0.024253061041235924,98.828125
408,0.01999429240822792,0.04064790904521942,0.0206536203622818,99.609375
410,0.019994132220745087,0.057181283831596375,0.03718715161085129,98.828125
412,0.019993970170617104,0.040245506912469864,0.02025153487920761,99.21875
414,0.019993813708424568,0.05612868443131447,0.03613486886024475,97.265625
416,0.019993644207715988,0.036775849759578705,0.016782205551862717,99.21875
418,0.0199934970587492,0.04015427827835083,0.02016078121960163,99.609375
420,0.019993368536233902,0.04073840379714966,0.020745038986206055,99.21875
422,0.01999324932694435,0.03309611976146698,0.013102870434522629,100.0
424,0.019993137568235397,0.04545225575566292,0.02545911818742752,99.21875
426,0.019993016496300697,0.04755372554063797,0.027560709044337273,99.609375
428,0.019992899149656296,0.0397665873169899,0.019773686304688454,99.609375
430,0.019992802292108536,0.07127659022808075,0.051283784210681915,97.65625
432,0.019992703571915627,0.04617481678724289,0.026182111352682114,99.21875
434,0.019992616027593613,0.05090252682566643,0.030909910798072815,99.21875
436,0.019992519170045853,0.06187989190220833,0.041887372732162476,97.65625
438,0.01999242603778839,0.06354281306266785,0.043550387024879456,98.046875
440,0.019992336630821228,0.05245468392968178,0.03246234729886055,99.21875
442,0.01999223232269287,0.057970307767391205,0.037978075444698334,98.046875
444,0.019992120563983917,0.02812718227505684,0.008135059848427773,100.0
446,0.01999201625585556,0.04360426962375641,0.02361225336790085,98.828125
448,0.019991915673017502,0.03231694549322128,0.012325028888881207,99.609375
450,0.019991818815469742,0.05732232332229614,0.0373305007815361,99.21875
452,0.019991712644696236,0.05632040649652481,0.036328695714473724,98.828125
454,0.019991597160696983,0.05140288919210434,0.031411293894052505,99.21875
456,0.01999148726463318,0.037110164761543274,0.017118679359555244,99.21875
458,0.01999138668179512,0.0335812047123909,0.013589817099273205,99.609375
460,0.019991297274827957,0.039230819791555405,0.019239522516727448,99.609375
462,0.01999121531844139,0.0345638282597065,0.014572612009942532,99.21875
464,0.019991137087345123,0.07740616798400879,0.05741502717137337,98.046875
466,0.019991060718894005,0.041429292410612106,0.0214382316917181,98.828125
468,0.019990991801023483,0.0631805807352066,0.04318958520889282,98.828125
470,0.01999092474579811,0.03382726386189461,0.013836338184773922,99.21875
472,0.019990865141153336,0.07317404448986053,0.0531831756234169,98.4375
474,0.01999080553650856,0.040458664298057556,0.020467858761548996,98.828125
476,0.01999075338244438,0.04289394989609718,0.0229031965136528,99.21875
478,0.0199907049536705,0.03907113894820213,0.01908043399453163,98.828125
480,0.01999066211283207,0.028582988306879997,0.008592325262725353,99.609375
482,0.019990624859929085,0.048192061483860016,0.02820143848657608,98.828125
484,0.01999058574438095,0.051128022372722626,0.031137436628341675,98.046875
486,0.019990555942058563,0.03625287115573883,0.016262317076325417,99.609375
488,0.019990522414445877,0.0363091379404068,0.016318615525960922,99.21875
490,0.019990498200058937,0.06468871235847473,0.044698212295770645,98.828125
492,0.01999046839773655,0.03272614628076553,0.012735678814351559,99.21875
494,0.01999044045805931,0.07108140736818314,0.051090966910123825,97.65625
496,0.019990410655736923,0.08710021525621414,0.06710980832576752,98.046875
498,0.019990377128124237,0.03618660941720009,0.01619623228907585,99.21875
500,0.0199903454631567,0.030321886762976646,0.010331541299819946,99.609375
502,0.01999031752347946,0.08043140918016434,0.060441091656684875,97.265625
504,0.01999029517173767,0.04027067869901657,0.0202803872525692,99.21875
506,0.01999027095735073,0.025350067764520645,0.005359796807169914,100.0
508,0.01999025046825409,0.030664123594760895,0.010673871263861656,99.609375
510,0.019990231841802597,0.05344820022583008,0.03345796838402748,99.21875
512,0.019990216940641403,0.03396780043840408,0.01397758349776268,99.21875
514,0.01999020017683506,0.023172952234745026,0.00318275042809546,100.0
516,0.019990185275673866,0.03836493566632271,0.01837475225329399,98.828125
518,0.01999017223715782,0.05942928418517113,0.039439111948013306,98.828125
520,0.019990161061286926,0.029146714136004448,0.009156551212072372,100.0
522,0.01999014988541603,0.032129738479852676,0.012139587663114071,99.609375
524,0.019990142434835434,0.04489421844482422,0.024904072284698486,99.21875
526,0.019990134984254837,0.03472001105546951,0.014729874208569527,99.609375
528,0.01999012753367424,0.061852555721998215,0.041862428188323975,98.828125
530,0.01999012380838394,0.047309234738349915,0.027319112792611122,98.828125
532,0.019990112632513046,0.06843744218349457,0.04844733327627182,98.046875
534,0.01999010518193245,0.03740875795483589,0.017418652772903442,99.609375
536,0.01999010145664215,0.041087806224823,0.021097704768180847,99.21875
538,0.019990097731351852,0.04249180480837822,0.022501707077026367,99.21875
540,0.019990094006061554,0.025824759155511856,0.00583466375246644,99.609375
542,0.019990094006061554,0.05156145244836807,0.03157136216759682,98.828125
544,0.019990094006061554,0.03565499186515808,0.015664899721741676,99.21875
546,0.019990094006061554,0.04832454398274422,0.028334448114037514,98.828125
548,0.019990094006061554,0.045128293335437775,0.02513819932937622,99.21875
